Name,Z,POINT_X,POINT_Y,NEAR_DIST,Long,Lat,Distance
KapoyaArroket,1791.1242,729048.94,9930185.93,1388.758329,35.05808348,-0.631219379,4072.58522
KapoyaArroket,1791,729043.94,9930185.93,1383.758329,35.05803858,-0.631219397,4077.58522
KapoyaArroket,1791,729038.94,9930185.93,1378.758329,35.05799367,-0.631219415,4082.58522
KapoyaArroket,1791,729033.94,9930185.93,1373.758329,35.05794876,-0.631219433,4087.58522
KapoyaArroket,1792,729030.2733,9930182.947,1369.031309,35.05791584,-0.631246419,4092.312241
KapoyaArroket,1792,729026.6067,9930179.963,1364.304288,35.05788292,-0.631273406,4097.039261
KapoyaArroket,1792,729022.94,9930176.98,1359.577268,35.05785,-0.631300393,4101.766281
KapoyaArroket,1791,729018.94,9930174.513,1354.877859,35.05781408,-0.631322709,4106.46569
KapoyaArroket,1791,729014.94,9930172.047,1350.17845,35.05777816,-0.631345026,4111.165099
KapoyaArroket,1791,729010.94,9930169.58,1345.479041,35.05774225,-0.631367342,4115.864508
KapoyaArroket,1791,729006.94,9930168.455,1341.323848,35.05770632,-0.631377528,4120.019701
KapoyaArroket,1791,729002.94,9930167.33,1337.168656,35.0576704,-0.631387714,4124.174893
KapoyaArroket,1791.104022,728998.1483,9930166.613,1332.323691,35.05762737,-0.631394211,4129.019858
KapoyaArroket,1792,728993.3567,9930165.897,1327.478727,35.05758434,-0.631400708,4133.864822
KapoyaArroket,1792,728988.565,9930165.18,1322.633763,35.0575413,-0.631407205,4138.709787
KapoyaArroket,1791.275022,728983.7733,9930164.463,1317.788798,35.05749827,-0.631413701,4143.554751
KapoyaArroket,1792,728978.9817,9930163.747,1312.943834,35.05745523,-0.631420198,4148.399716
KapoyaArroket,1792,728974.19,9930163.03,1308.098869,35.0574122,-0.631426695,4153.24468
KapoyaArroket,1792,728969.565,9930161.749,1303.299679,35.05737067,-0.631438296,4158.04387
KapoyaArroket,1791,728964.94,9930160.467,1298.500489,35.05732913,-0.631449897,4162.84306
KapoyaArroket,1791,728960.565,9930158.843,1293.83345,35.05728984,-0.631464605,4167.510099
KapoyaArroket,1791.9825,728956.19,9930157.217,1289.166411,35.05725056,-0.631479313,4172.177138
KapoyaArroket,1791.4108,728952.19,9930155.68,1284.881099,35.05721463,-0.631493228,4176.462451
KapoyaArroket,1792,728948.19,9930154.143,1280.595786,35.05717871,-0.631507144,4180.747764
KapoyaArroket,1793,728944.065,9930152.824,1276.265113,35.05714167,-0.631519082,4185.078436
KapoyaArroket,1794,728939.94,9930151.505,1271.93444,35.05710463,-0.63153102,4189.409109
KapoyaArroket,1793,728935.315,9930150.461,1267.193128,35.05706309,-0.631540474,4194.150421
KapoyaArroket,1793,728930.69,9930149.418,1262.451816,35.05702156,-0.631549927,4198.891733
KapoyaArroket,1793,728926.44,9930148.955,1258.176725,35.05698339,-0.631554124,4203.166824
KapoyaArroket,1793,728922.19,9930148.492,1253.901634,35.05694522,-0.631558321,4207.441916
KapoyaArroket,1793,728918.69,9930148.599,1250.400021,35.05691378,-0.631557373,4210.943528
KapoyaArroket,1792,728915.19,9930148.705,1246.898409,35.05688235,-0.631556425,4214.44514
KapoyaArroket,1792,728911.94,9930149.418,1243.571224,35.05685315,-0.631549994,4217.772325
KapoyaArroket,1791.3397,728908.69,9930150.13,1240.24404,35.05682396,-0.631543564,4221.099509
KapoyaArroket,1792.82875,728905.5713,9930151.361,1236.891045,35.05679595,-0.631532443,4224.452505
KapoyaArroket,1794,728902.4525,9930152.592,1233.538049,35.05676793,-0.631521322,4227.8055
KapoyaArroket,1794,728898.69,9930154.755,1229.19837,35.05673413,-0.631501783,4232.145179
KapoyaArroket,1794,728894.9275,9930156.918,1224.858692,35.05670033,-0.631482245,4236.484858
KapoyaArroket,1794,728891.9192,9930158.98,1221.21123,35.0566733,-0.631463607,4240.132319
KapoyaArroket,1794,728888.9108,9930161.043,1217.563768,35.05664628,-0.63144497,4243.779781
KapoyaArroket,1794,728885.9025,9930163.105,1213.916307,35.05661925,-0.631426333,4247.427242
KapoyaArroket,1794,728882.2364,9930166.162,1209.142817,35.05658631,-0.631398705,4252.200732
KapoyaArroket,1795,728878.5704,9930169.219,1204.369328,35.05655337,-0.631371077,4256.974221
KapoyaArroket,1794,728874.9043,9930172.276,1199.595838,35.05652044,-0.631343449,4261.747711
KapoyaArroket,1793,728871.2382,9930175.334,1194.822349,35.0564875,-0.631315822,4266.5212
KapoyaArroket,1792,728867.5721,9930178.391,1190.048859,35.05645456,-0.631288194,4271.29469
KapoyaArroket,1793.493929,728863.9061,9930181.448,1185.27537,35.05642162,-0.631260566,4276.06818
KapoyaArroket,1794,728860.24,9930184.505,1180.50188,35.05638869,-0.631232938,4280.841669
KapoyaArroket,1794,728857.1587,9930186.618,1176.766006,35.05636101,-0.631213849,4284.577543
KapoyaArroket,1794,728854.0775,9930188.73,1173.030131,35.05633332,-0.63119476,4288.313418
KapoyaArroket,1794.4225,728850.9775,9930190.48,1169.470286,35.05630547,-0.631178949,4291.873263
KapoyaArroket,1795,728847.8775,9930192.23,1165.91044,35.05627763,-0.631163137,4295.433109
KapoyaArroket,1795,728844.5275,9930193.724,1162.2425,35.05624753,-0.631149643,4299.10105
KapoyaArroket,1795,728841.1775,9930195.217,1158.574559,35.05621744,-0.63113615,4302.76899
KapoyaArroket,1796,728836.8056,9930196.842,1153.91045,35.05617817,-0.631121473,4307.4331
KapoyaArroket,1796,728832.4337,9930198.467,1149.24634,35.0561389,-0.631106796,4312.097209
KapoyaArroket,1796,728828.0619,9930200.092,1144.582231,35.05609962,-0.63109212,4316.761318
KapoyaArroket,1794.29,728823.69,9930201.717,1139.918122,35.05606035,-0.631077443,4321.425428
KapoyaArroket,1793,728818.94,9930202.893,1135.02495,35.05601769,-0.631066836,4326.318599
KapoyaArroket,1793.1325,728814.19,9930204.068,1130.131779,35.05597502,-0.63105623,4331.21177
KapoyaArroket,1793.902237,728809.565,9930204.793,1125.4503,35.05593348,-0.631049691,4335.89325
KapoyaArroket,1794,728804.94,9930205.518,1120.76882,35.05589194,-0.631043153,4340.574729
KapoyaArroket,1796,728800.815,9930206.036,1116.61133,35.05585489,-0.631038477,4344.73222
KapoyaArroket,1796,728796.69,9930206.555,1112.453839,35.05581784,-0.631033802,4348.88971
KapoyaArroket,1795,728793.315,9930207.099,1109.035318,35.05578752,-0.631028897,4352.308231
KapoyaArroket,1793.74355,728789.94,9930207.643,1105.616796,35.05575721,-0.631023993,4355.726753
KapoyaArroket,1793.17375,728787.065,9930208.374,1102.650258,35.05573138,-0.631017392,4358.693292
KapoyaArroket,1794.21,728784.19,9930209.105,1099.683719,35.05570556,-0.631010791,4361.65983
KapoyaArroket,1795.835,728781.565,9930210.024,1096.902581,35.05568198,-0.631002493,4364.440968
KapoyaArroket,1797.46,728778.94,9930210.943,1094.121444,35.0556584,-0.630994196,4367.222106
KapoyaArroket,1798.071137,728776.19,9930211.861,1091.22203,35.0556337,-0.630985899,4370.12152
KapoyaArroket,1798.9768,728773.44,9930212.78,1088.322616,35.055609,-0.630977602,4373.020934
KapoyaArroket,1799.947612,728770.565,9930213.518,1085.35453,35.05558317,-0.630970944,4375.989019
KapoyaArroket,1800,728767.69,9930214.255,1082.386445,35.05555735,-0.630964286,4378.957104
KapoyaArroket,1800,728763.5233,9930215.02,1078.150208,35.05551992,-0.630957388,4383.193341
KapoyaArroket,1799,728759.3567,9930215.784,1073.913972,35.0554825,-0.63095049,4387.429577
KapoyaArroket,1799,728755.19,9930216.549,1069.677736,35.05544507,-0.630943592,4391.665814
KapoyaArroket,1799,728751.0233,9930217.313,1065.441499,35.05540764,-0.630936694,4395.90205
KapoyaArroket,1799,728746.8567,9930218.078,1061.205263,35.05537022,-0.630929796,4400.138286
KapoyaArroket,1799,728742.69,9930218.842,1056.969027,35.05533279,-0.630922898,4404.374523
KapoyaArroket,1799,728738.69,9930218.983,1052.966555,35.05529687,-0.630921641,4408.376994
KapoyaArroket,1799,728734.69,9930219.124,1048.964084,35.05526094,-0.630920383,4412.379465
KapoyaArroket,1799,728730.69,9930219.264,1044.961613,35.05522501,-0.630919126,4416.381936
KapoyaArroket,1799,728726.69,9930219.405,1040.959142,35.05518909,-0.630917869,4420.384407
KapoyaArroket,1799,728722.34,9930218.95,1036.585411,35.05515002,-0.630921999,4424.758139
KapoyaArroket,1799,728717.99,9930218.495,1032.211679,35.05511095,-0.630926128,4429.13187
KapoyaArroket,1799,728713.64,9930218.04,1027.837948,35.05507188,-0.630930257,4433.505601
KapoyaArroket,1799,728709.29,9930217.585,1023.464217,35.05503282,-0.630934387,4437.879332
KapoyaArroket,1799,728704.94,9930217.13,1019.090486,35.05499375,-0.630938516,4442.253064
KapoyaArroket,1799,728700.19,9930217.268,1014.338496,35.05495109,-0.63093729,4447.005053
KapoyaArroket,1800,728695.44,9930217.405,1009.586506,35.05490842,-0.630936064,4451.757043
KapoyaArroket,1799.351675,728690.94,9930218.549,1004.943429,35.054868,-0.630925739,4456.40012
KapoyaArroket,1800,728686.44,9930219.693,1000.300352,35.05482758,-0.630915414,4461.043197
KapoyaArroket,1800,728681.94,9930221.453,995.4684168,35.05478716,-0.630899517,4465.875133
KapoyaArroket,1800,728677.44,9930223.213,990.6364814,35.05474674,-0.63088362,4470.707068
KapoyaArroket,1800,728672.94,9930224.973,985.8045459,35.05470631,-0.630867723,4475.539003
KapoyaArroket,1800,728668.44,9930226.732,980.9726105,35.05466589,-0.630851826,4480.370939
KapoyaArroket,1800,728663.94,9930228.493,976.1406751,35.05462547,-0.630835929,4485.202874
KapoyaArroket,1800,728659.2971,9930229.941,971.2771941,35.05458376,-0.630822852,4490.066355
KapoyaArroket,1800,728654.6543,9930231.389,966.4137131,35.05454206,-0.630809774,4494.929836
KapoyaArroket,1800,728650.0114,9930232.837,961.5502322,35.05450035,-0.630796697,4499.793317
KapoyaArroket,1800,728645.3686,9930234.285,956.6867512,35.05445865,-0.63078362,4504.656798
KapoyaArroket,1800,728640.7257,9930235.734,951.8232703,35.05441694,-0.630770542,4509.520279
KapoyaArroket,1800.311366,728636.0829,9930237.182,946.9597893,35.05437524,-0.630757465,4514.38376
KapoyaArroket,1800.4528,728631.44,9930238.63,942.0963083,35.05433353,-0.630744388,4519.247241
KapoyaArroket,1800,728626.99,9930239.665,937.5275311,35.05429356,-0.630735046,4523.816018
KapoyaArroket,1800,728622.54,9930240.7,932.958754,35.05425359,-0.630725704,4528.384795
KapoyaArroket,1800,728618.09,9930241.735,928.3899768,35.05421362,-0.630716362,4532.953573
KapoyaArroket,1800,728613.64,9930242.77,923.8211996,35.05417365,-0.630707019,4537.52235
KapoyaArroket,1800,728609.19,9930243.805,919.2524224,35.05413368,-0.630697677,4542.091127
KapoyaArroket,1800,728604.74,9930244.84,914.6836452,35.05409371,-0.630688335,4546.659904
KapoyaArroket,1800,728600.29,9930245.875,910.114868,35.05405374,-0.630678993,4551.228681
KapoyaArroket,1800,728595.84,9930246.91,905.5460908,35.05401377,-0.630669651,4555.797459
KapoyaArroket,1800,728591.39,9930247.945,900.9773136,35.05397379,-0.630660309,4560.366236
KapoyaArroket,1801,728586.94,9930248.98,896.4085364,35.05393382,-0.630650967,4564.935013
KapoyaArroket,1801,728582.44,9930249.468,891.8822072,35.0538934,-0.630646576,4569.461342
KapoyaArroket,1801,728577.94,9930249.955,887.355878,35.05385299,-0.630642184,4573.987671
KapoyaArroket,1801,728573.44,9930250.442,882.8295488,35.05381257,-0.630637792,4578.514001
KapoyaArroket,1801,728568.94,9930250.93,878.3032195,35.05377215,-0.630633401,4583.04033
KapoyaArroket,1801,728565.94,9930253.93,874.0605789,35.05374519,-0.630606287,4587.28297
KapoyaArroket,1801,728562.94,9930256.93,869.8179382,35.05371824,-0.630579173,4591.525611
KapoyaArroket,1801,728559.94,9930259.93,865.5752975,35.05369128,-0.63055206,4595.768252
KapoyaArroket,1801,728556.94,9930262.93,861.3326568,35.05366433,-0.630524946,4600.010893
KapoyaArroket,1801,728553.94,9930265.93,857.0900161,35.05363737,-0.630497833,4604.253533
KapoyaArroket,1801,728549.6543,9930265.966,852.804153,35.05359888,-0.630497525,4608.539396
KapoyaArroket,1801,728545.3686,9930266.001,848.5182899,35.05356039,-0.630497217,4612.825259
KapoyaArroket,1801,728541.0829,9930266.037,844.2324268,35.0535219,-0.63049691,4617.111122
KapoyaArroket,1801,728536.7971,9930266.073,839.9465637,35.05348341,-0.630496602,4621.396986
KapoyaArroket,1801,728532.5114,9930266.109,835.6607006,35.05344491,-0.630496294,4625.682849
KapoyaArroket,1801,728528.2257,9930266.144,831.3748376,35.05340642,-0.630495987,4629.968712
KapoyaArroket,1801,728523.94,9930266.18,827.0889745,35.05336793,-0.630495679,4634.254575
KapoyaArroket,1801,728520.6067,9930266.763,823.7049844,35.05333799,-0.630490417,4637.638565
KapoyaArroket,1801,728517.2733,9930267.347,820.3209943,35.05330805,-0.630485155,4641.022555
KapoyaArroket,1801,728513.94,9930267.93,816.9370042,35.05327811,-0.630479892,4644.406545
KapoyaArroket,1801,728511.44,9930269.055,814.1955402,35.05325565,-0.63046973,4647.148009
KapoyaArroket,1801,728508.94,9930270.18,811.4540762,35.05323319,-0.630459567,4649.889473
KapoyaArroket,1801,728506.44,9930271.555,808.6008981,35.05321073,-0.630447144,4652.742651
KapoyaArroket,1801,728503.94,9930272.93,805.74772,35.05318828,-0.630434721,4655.595829
KapoyaArroket,1801,728500.6067,9930275.513,801.5305264,35.05315833,-0.630411376,4659.813023
KapoyaArroket,1801,728497.2733,9930278.097,797.3133328,35.05312838,-0.63038803,4664.030217
KapoyaArroket,1802,728493.94,9930280.68,793.0961391,35.05309843,-0.630364685,4668.24741
KapoyaArroket,1802,728490.6067,9930283.263,788.8789455,35.05306849,-0.63034134,4672.464604
KapoyaArroket,1801,728487.2733,9930285.847,784.6617518,35.05303854,-0.630317995,4676.681797
KapoyaArroket,1802,728483.94,9930288.43,780.4445582,35.05300859,-0.630294649,4680.898991
KapoyaArroket,1802,728479.94,9930290.33,776.0162402,35.05297266,-0.630277485,4685.327309
KapoyaArroket,1802,728475.94,9930292.23,771.5879223,35.05293673,-0.63026032,4689.755627
KapoyaArroket,1802,728471.94,9930294.13,767.1596043,35.05290079,-0.630243156,4694.183945
KapoyaArroket,1802,728467.94,9930296.03,762.7312863,35.05286486,-0.630225991,4698.612263
KapoyaArroket,1802,728463.94,9930297.93,758.3029684,35.05282893,-0.630208827,4703.040581
KapoyaArroket,1802,728461.44,9930299.805,755.1779684,35.05280647,-0.630191883,4706.165581
KapoyaArroket,1802,728458.94,9930301.68,752.0529684,35.05278401,-0.630174939,4709.290581
KapoyaArroket,1802,728455.6483,9930304.347,747.8166751,35.05275443,-0.63015084,4713.526874
KapoyaArroket,1802,728452.3567,9930307.013,743.5803819,35.05272486,-0.630126742,4717.763167
KapoyaArroket,1802,728449.065,9930309.68,739.3440886,35.05269529,-0.630102643,4721.999461
KapoyaArroket,1802,728445.7733,9930312.347,735.1077953,35.05266571,-0.630078544,4726.235754
KapoyaArroket,1802,728442.4817,9930315.013,730.8715021,35.05263614,-0.630054445,4730.472047
KapoyaArroket,1802,728439.19,9930317.68,726.6352088,35.05260657,-0.630030346,4734.70834
KapoyaArroket,1802,728437.065,9930319.68,723.7170544,35.05258747,-0.630012271,4737.626495
KapoyaArroket,1802,728434.94,9930321.68,720.7989001,35.05256838,-0.629994196,4740.544649
KapoyaArroket,1802,728433.315,9930323.93,718.0234496,35.05255378,-0.629973858,4743.3201
KapoyaArroket,1802,728431.69,9930326.18,715.2479992,35.05253917,-0.629953521,4746.09555
KapoyaArroket,1802,728430.3775,9930329.867,711.3338822,35.05252737,-0.629920185,4750.009667
KapoyaArroket,1802,728429.065,9930333.555,707.4197651,35.05251557,-0.629886849,4753.923784
KapoyaArroket,1802,728427.7525,9930337.242,703.505648,35.05250377,-0.629853514,4757.837901
KapoyaArroket,1802,728426.44,9930340.93,699.5915309,35.05249197,-0.629820178,4761.752018
KapoyaArroket,1802,728424.7733,9930344.263,695.864751,35.05247699,-0.629790046,4765.478798
KapoyaArroket,1802,728423.1067,9930347.597,692.137971,35.05246201,-0.629759913,4769.205578
KapoyaArroket,1802,728421.44,9930350.93,688.411191,35.05244703,-0.629729781,4772.932358
KapoyaArroket,1802,728420.94,9930354.263,685.0405663,35.05244252,-0.629699645,4776.302983
KapoyaArroket,1802,728420.44,9930357.597,681.6699416,35.05243802,-0.629669508,4779.673608
KapoyaArroket,1802,728419.94,9930360.93,678.2993168,35.05243352,-0.629639372,4783.044232
KapoyaArroket,1802,728420.3567,9930364.263,674.9400428,35.05243725,-0.629609232,4786.403507
KapoyaArroket,1802,728420.7733,9930367.597,671.5807687,35.05244098,-0.629579092,4789.762781
KapoyaArroket,1802,728421.19,9930370.93,668.2214946,35.05244471,-0.629548953,4793.122055
KapoyaArroket,1803,728420.815,9930373.43,665.6935261,35.05244133,-0.62952635,4795.650023
KapoyaArroket,1803,728420.44,9930375.93,663.1655575,35.05243796,-0.629503748,4798.177992
KapoyaArroket,1803,728418.5233,9930379.263,659.3204669,35.05242073,-0.629473617,4802.023082
KapoyaArroket,1803,728416.6067,9930382.597,655.4753762,35.0524035,-0.629443485,4805.868173
KapoyaArroket,1802.4817,728414.69,9930385.93,651.6302855,35.05238628,-0.629413354,4809.713264
KapoyaArroket,1803,728412.6275,9930389.43,647.5677855,35.05236774,-0.629381716,4813.775764
KapoyaArroket,1803,728410.565,9930392.93,643.5052855,35.0523492,-0.629350078,4817.838264
KapoyaArroket,1803,728408.5025,9930396.43,639.4427855,35.05233067,-0.629318441,4821.900764
KapoyaArroket,1803,728406.44,9930399.93,635.3802855,35.05231213,-0.629286803,4825.963264
KapoyaArroket,1803,728402.94,9930403.18,630.6040423,35.05228068,-0.629257431,4830.739507
KapoyaArroket,1803,728398.69,9930404.93,626.0078482,35.05224251,-0.629241623,4835.335701
KapoyaArroket,1803,728393.7733,9930405.597,621.0461896,35.05219835,-0.629235613,4840.29736
KapoyaArroket,1803,728388.8567,9930406.263,616.0845311,35.05215418,-0.629229603,4845.259018
KapoyaArroket,1803,728383.94,9930406.93,611.1228725,35.05211002,-0.629223593,4850.220677
KapoyaArroket,1803,728380.7733,9930408.43,607.6189065,35.05208158,-0.629210042,4853.724643
KapoyaArroket,1803,728377.6067,9930409.93,604.1149405,35.05205313,-0.629196491,4857.228609
KapoyaArroket,1803,728374.44,9930411.43,600.6109745,35.05202468,-0.62918294,4860.732575
KapoyaArroket,1803,728372.19,9930413.68,597.428994,35.05200447,-0.629162605,4863.914555
KapoyaArroket,1803,728369.94,9930415.93,594.2470135,35.05198425,-0.629142269,4867.096536
KapoyaArroket,1803,728368.94,9930418.43,591.5544311,35.05197526,-0.629119669,4869.789118
KapoyaArroket,1803,728367.94,9930420.93,588.8618487,35.05196627,-0.629097069,4872.481701
KapoyaArroket,1803,728365.94,9930423.43,585.6602865,35.0519483,-0.629074473,4875.683263
KapoyaArroket,1803,728363.94,9930425.93,582.4587244,35.05193033,-0.629051876,4878.884825
KapoyaArroket,1803,728361.44,9930426.43,579.9092147,35.05190787,-0.629047364,4881.434335
KapoyaArroket,1803,728358.94,9930426.93,577.3597049,35.05188542,-0.629042852,4883.983844
KapoyaArroket,1803,728356.44,9930428.43,574.444229,35.05186296,-0.629029299,4886.89932
KapoyaArroket,1803,728353.94,9930429.93,571.528753,35.0518405,-0.629015746,4889.814796
KapoyaArroket,1803,728348.94,9930429.93,566.528753,35.05179559,-0.629015764,4894.814796
KapoyaArroket,1803,728345.6067,9930429.097,563.0928317,35.05176565,-0.62902331,4898.250718
KapoyaArroket,1803,728342.2733,9930428.263,559.6569103,35.05173572,-0.629030856,4901.686639
KapoyaArroket,1803,728338.94,9930427.43,556.220989,35.05170578,-0.629038403,4905.12256
KapoyaArroket,1803.711356,728335.6067,9930426.097,552.6308791,35.05167585,-0.62905047,4908.71267
KapoyaArroket,1803.491978,728332.2733,9930424.763,549.0407692,35.05164592,-0.629062537,4912.30278
KapoyaArroket,1803.3542,728328.94,9930423.43,545.4506593,35.05161598,-0.629074604,4915.89289
KapoyaArroket,1803.351356,728325.8567,9930420.847,541.4281532,35.0515883,-0.629097972,4919.915396
KapoyaArroket,1803,728322.7733,9930418.263,537.4056471,35.05156062,-0.62912134,4923.937902
KapoyaArroket,1803,728319.69,9930415.68,533.383141,35.05153293,-0.629144708,4927.960408
KapoyaArroket,1803,728317.69,9930413.305,530.2782054,35.05151498,-0.629166189,4931.065344
KapoyaArroket,1803,728315.69,9930410.93,527.1732698,35.05149702,-0.62918767,4934.17028
KapoyaArroket,1803.52,728313.19,9930407.68,523.0729649,35.05147458,-0.629217063,4938.270584
KapoyaArroket,1804,728310.69,9930404.43,518.9726601,35.05145214,-0.629246457,4942.370889
KapoyaArroket,1804,728308.19,9930401.18,514.8723552,35.0514297,-0.629275851,4946.471194
KapoyaArroket,1804,728305.94,9930399.055,511.7775006,35.0514095,-0.629295072,4949.566049
KapoyaArroket,1804,728303.69,9930396.93,508.682646,35.05138929,-0.629314293,4952.660903
KapoyaArroket,1804,728301.315,9930395.18,505.73254,35.05136797,-0.629330124,4955.611009
KapoyaArroket,1804,728298.94,9930393.43,502.7824341,35.05134664,-0.629345955,4958.561115
KapoyaArroket,1804,728295.19,9930391.992,498.7663532,35.05131297,-0.629358965,4962.577196
KapoyaArroket,1804.645,728291.44,9930390.555,494.7502722,35.05127929,-0.629371976,4966.593277
KapoyaArroket,1804,728287.69,9930389.117,490.7341913,35.05124562,-0.629384986,4970.609358
KapoyaArroket,1804,728283.94,9930387.68,486.7181103,35.05121194,-0.629397997,4974.625439
KapoyaArroket,1804,728279.94,9930386.68,482.5950047,35.05117602,-0.629407052,4978.748545
KapoyaArroket,1804.46,728275.94,9930385.68,478.471899,35.0511401,-0.629416108,4982.87165
KapoyaArroket,1804.2592,728271.94,9930384.68,474.3487934,35.05110418,-0.629425164,4986.994756
KapoyaArroket,1804,728267.94,9930383.68,470.2256878,35.05106825,-0.629434219,4991.117862
KapoyaArroket,1804,728263.94,9930382.68,466.1025822,35.05103233,-0.629443275,4995.240967
KapoyaArroket,1804,728259.6543,9930381.93,461.7517378,35.05099384,-0.629450072,4999.591812
KapoyaArroket,1804,728255.3686,9930381.18,457.4008934,35.05095535,-0.629456868,5003.942656
KapoyaArroket,1804,728251.0829,9930380.43,453.050049,35.05091686,-0.629463664,5008.2935
KapoyaArroket,1804,728246.7971,9930379.68,448.6992046,35.05087837,-0.629470461,5012.644345
KapoyaArroket,1804.648657,728242.5114,9930378.93,444.3483602,35.05083988,-0.629477257,5016.995189
KapoyaArroket,1804.98,728238.2257,9930378.18,439.9975158,35.05080139,-0.629484053,5021.346034
KapoyaArroket,1804.23,728233.94,9930377.43,435.6466714,35.0507629,-0.62949085,5025.696878
KapoyaArroket,1804.23,728228.94,9930377.43,430.6466714,35.050718,-0.629490867,5030.696878
KapoyaArroket,1805,728226.44,9930378.68,427.8515864,35.05069554,-0.629479574,5033.491963
KapoyaArroket,1805,728223.94,9930379.93,425.0565015,35.05067308,-0.629468281,5036.287048
KapoyaArroket,1805,728220.6067,9930380.263,421.7065429,35.05064314,-0.62946528,5039.637006
KapoyaArroket,1805,728217.2733,9930380.597,418.3565844,35.0506132,-0.629462278,5042.986965
KapoyaArroket,1805,728213.94,9930380.93,415.0066258,35.05058326,-0.629459276,5046.336923
KapoyaArroket,1805,728211.44,9930382.93,411.8050637,35.0505608,-0.629441202,5049.538486
KapoyaArroket,1806,728208.94,9930384.93,408.6035016,35.05053834,-0.629423127,5052.740048
KapoyaArroket,1806,728206.44,9930385.43,406.0539918,35.05051589,-0.629418616,5055.289557
KapoyaArroket,1806,728203.94,9930385.93,403.5044821,35.05049343,-0.629414104,5057.839067
KapoyaArroket,1806,728200.6067,9930385.93,400.1711488,35.05046349,-0.629414116,5061.172401
KapoyaArroket,1806,728197.2733,9930385.93,396.8378154,35.05043355,-0.629414127,5064.505734
KapoyaArroket,1806,728193.94,9930385.93,393.5044821,35.05040361,-0.629414139,5067.839067
KapoyaArroket,1806,728188.94,9930385.93,388.5044821,35.05035871,-0.629414157,5072.839067
KapoyaArroket,1806,728183.94,9930385.93,383.5044821,35.0503138,-0.629414175,5077.839067
KapoyaArroket,1807,728180.6067,9930385.93,380.1711488,35.05028386,-0.629414187,5081.172401
KapoyaArroket,1807,728177.2733,9930385.93,376.8378154,35.05025392,-0.629414199,5084.505734
KapoyaArroket,1807,728173.94,9930385.93,373.5044821,35.05022398,-0.62941421,5087.839067
KapoyaArroket,1807,728170.19,9930385.93,369.7544821,35.0501903,-0.629414224,5091.589067
KapoyaArroket,1807,728166.44,9930385.93,366.0044821,35.05015662,-0.629414237,5095.339067
KapoyaArroket,1807,728162.69,9930385.93,362.2544821,35.05012294,-0.62941425,5099.089067
KapoyaArroket,1807,728158.94,9930385.93,358.5044821,35.05008926,-0.629414264,5102.839067
KapoyaArroket,1807,728155.6067,9930385.597,355.1545236,35.05005933,-0.629417289,5106.189026
KapoyaArroket,1807,728152.2733,9930385.263,351.804565,35.05002939,-0.629420315,5109.538984
KapoyaArroket,1807,728148.94,9930384.93,348.4546065,35.04999945,-0.629423341,5112.888943
KapoyaArroket,1807,728146.44,9930382.93,345.2530444,35.049977,-0.629441433,5116.090505
KapoyaArroket,1807,728143.94,9930380.93,342.0514822,35.04995456,-0.629459524,5119.292067
KapoyaArroket,1807.96,728141.44,9930378.43,338.5159483,35.04993211,-0.629482137,5122.827601
KapoyaArroket,1808,728138.94,9930375.93,334.9804144,35.04990967,-0.62950475,5126.363135
KapoyaArroket,1807,728136.44,9930373.93,331.7788523,35.04988722,-0.629522841,5129.564697
KapoyaArroket,1808,728133.94,9930371.93,328.5772902,35.04986477,-0.629540933,5132.766259
KapoyaArroket,1808,728131.44,9930370.68,325.7822052,35.04984233,-0.629552244,5135.561344
KapoyaArroket,1808,728128.94,9930369.43,322.9871202,35.04981988,-0.629563555,5138.356429
KapoyaArroket,1808,728125.6067,9930366.513,318.5578928,35.04978995,-0.629589938,5142.785657
KapoyaArroket,1808,728122.2733,9930363.597,314.1286654,35.04976002,-0.62961632,5147.214884
KapoyaArroket,1808,728118.94,9930360.68,309.699438,35.04973009,-0.629642703,5151.644111
KapoyaArroket,1808,728115.6067,9930357.763,305.2702106,35.04970016,-0.629669086,5156.073339
KapoyaArroket,1808,728112.2733,9930354.847,300.8409831,35.04967024,-0.629695469,5160.502566
KapoyaArroket,1808,728108.94,9930351.93,296.4117557,35.04964031,-0.629721852,5164.931794
KapoyaArroket,1808,728106.44,9930350.305,293.4300406,35.04961786,-0.629736553,5167.913509
KapoyaArroket,1808,728103.94,9930348.68,290.4483255,35.04959541,-0.629751254,5170.895224
KapoyaArroket,1808,728100.6067,9930347.847,287.0124041,35.04956548,-0.629758801,5174.331145
KapoyaArroket,1808,728097.2733,9930347.013,283.5764828,35.04953554,-0.629766347,5177.767067
KapoyaArroket,1809,728093.94,9930346.18,280.1405614,35.04950561,-0.629773894,5181.202988
KapoyaArroket,1808.3325,728090.19,9930345.868,276.3775631,35.04947193,-0.629776732,5184.965986
KapoyaArroket,1808.04,728086.44,9930345.555,272.6145648,35.04943825,-0.629779571,5188.728985
KapoyaArroket,1808.9575,728082.69,9930345.242,268.8515665,35.04940457,-0.62978241,5192.491983
KapoyaArroket,1809,728078.94,9930344.93,265.0885682,35.04937089,-0.629785249,5196.254981
KapoyaArroket,1809,728075.6067,9930343.597,261.4984583,35.04934095,-0.629797316,5199.845091
KapoyaArroket,1809,728072.2733,9930342.263,257.9083485,35.04931102,-0.629809383,5203.435201
KapoyaArroket,1809,728068.94,9930340.93,254.3182386,35.04928109,-0.62982145,5207.025311
